"kode_titik","kode","kode_kabupaten","kecamatan","created_at","updated_at"
"82.05.02","820502 ","82.05","Sanana","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.05.03","820503 ","82.05","Sulabesi Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.05.06","820506 ","82.05","Mangoli Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.05.07","820507 ","82.05","Sulabesi Tengah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.05.08","820508 ","82.05","Sulabesi Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.05.09","820509 ","82.05","Sulabesi Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.05.10","820510 ","82.05","Mangoli Utara Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.05.11","820511 ","82.05","Mangoli Tengah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.05.12","820512 ","82.05","Mangoli Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.05.13","820513 ","82.05","Mangoli Utara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.05.18","820518 ","82.05","Sanana Utara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.06.01","820601 ","82.06","Wasile","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.06.02","820602 ","82.06","Maba","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.06.03","820603 ","82.06","Maba Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.06.04","820604 ","82.06","Wasile Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.06.05","820605 ","82.06","Wasile Tengah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.06.06","820606 ","82.06","Wasile Utara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.06.07","820607 ","82.06","Wasile Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.06.08","820608 ","82.06","Maba Tengah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.06.09","820609 ","82.06","Maba Utara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.06.10","820610 ","82.06","Kota Maba","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.07.01","820701 ","82.07","Morotai Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.07.02","820702 ","82.07","Morotai Selatan Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.07.03","820703 ","82.07","Morotai Jaya","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.07.04","820704 ","82.07","Morotai Utara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.07.05","820705 ","82.07","Morotai Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.07.06","820706 ","82.07","Pulau Rao","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.08.01","820801 ","82.08","Taliabu Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.08.02","820802 ","82.08","Taliabu Barat Laut","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.08.03","820803 ","82.08","Lede","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.08.04","820804 ","82.08","Taliabu Utara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.08.05","820805 ","82.08","Taliabu Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.08.06","820806 ","82.08","Taliabu Timur Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.08.07","820807 ","82.08","Taliabu Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.08.08","820808 ","82.08","Tabona","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.71.01","827101 ","82.71","Pulau Ternate","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.71.02","827102 ","82.71","Kota Ternate Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.71.03","827103 ","82.71","Kota Ternate Utara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.71.04","827104 ","82.71","Moti","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.71.05","827105 ","82.71","Pulau Batang Dua","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.71.06","827106 ","82.71","Kota Ternate Tengah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.71.07","827107 ","82.71","Pulau Hiri","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.71.08","827108 ","82.71","Ternate Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.72.01","827201 ","82.72","Tidore","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.72.02","827202 ","82.72","Oba Utara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.72.03","827203 ","82.72","Oba","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.72.04","827204 ","82.72","Tidore Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.72.05","827205 ","82.72","Tidore Utara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.72.06","827206 ","82.72","Oba Tengah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.72.07","827207 ","82.72","Oba Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"82.72.08","827208 ","82.72","Tidore Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.03.01","910301 ","91.03","Sentani","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.03.02","910302 ","91.03","Sentani Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.03.03","910303 ","91.03","Depapre","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.03.04","910304 ","91.03","Sentani Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.03.05","910305 ","91.03","Kemtuk","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.03.06","910306 ","91.03","Kemtuk Gresi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.03.07","910307 ","91.03","Nimboran","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.03.08","910308 ","91.03","Nimbokrang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.03.09","910309 ","91.03","Unurum Guay","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.03.10","910310 ","91.03","Demta","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.03.11","910311 ","91.03","Kaureh","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.03.12","910312 ","91.03","Ebungfao","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.03.13","910313 ","91.03","Waibu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.03.14","910314 ","91.03","Nambluong","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.03.15","910315 ","91.03","Yapsi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.03.16","910316 ","91.03","Airu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.03.17","910317 ","91.03","Raveni Rara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.03.18","910318 ","91.03","Gresi Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.03.19","910319 ","91.03","Yokari","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.05.01","910501 ","91.05","Yapen Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.05.02","910502 ","91.05","Yapen Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.05.03","910503 ","91.05","Yapen Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.05.04","910504 ","91.05","Angkaisera","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.05.05","910505 ","91.05","Poom","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.05.06","910506 ","91.05","Kosiwo","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.05.07","910507 ","91.05","Yapen Utara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.05.08","910508 ","91.05","Raimbawi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.05.09","910509 ","91.05","Teluk Ampimoi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.05.10","910510 ","91.05","Kepulauan Ambai","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.05.11","910511 ","91.05","Wonawa","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.05.12","910512 ","91.05","Windesi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.05.13","910513 ","91.05","Pulau Kurudu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.05.14","910514 ","91.05","Pulau Yerui","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.05.15","910515 ","91.05","Anotaurei","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.05.16","910516 ","91.05","Yawakukat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.05.17","910517 ","91.05","Nusawani","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.06.01","910601 ","91.06","Biak Kota","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.06.02","910602 ","91.06","Biak Utara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.06.03","910603 ","91.06","Biak Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.06.04","910604 ","91.06","Numfor Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.06.05","910605 ","91.06","Numfor Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.06.08","910608 ","91.06","Biak Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.06.09","910609 ","91.06","Warsa","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.06.10","910610 ","91.06","Padaido","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.06.11","910611 ","91.06","Yendidori","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.06.12","910612 ","91.06","Samofa","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.06.13","910613 ","91.06","Yawosi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.06.14","910614 ","91.06","Andey","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.06.15","910615 ","91.06","Swandiwe","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.06.16","910616 ","91.06","Bruyadori","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.06.17","910617 ","91.06","Orkeri","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.06.18","910618 ","91.06","Poiru","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.06.19","910619 ","91.06","Aimando Padaido","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.06.20","910620 ","91.06","Oridek","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.06.21","910621 ","91.06","Bondifuar","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.10.01","911001 ","91.10","Sarmi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.10.02","911002 ","91.10","Tor Atas","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.10.03","911003 ","91.10","Pantai Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.10.04","911004 ","91.10","Pantai Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.10.05","911005 ","91.10","Bonggo","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.10.09","911009 ","91.10","Apawer Hulu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.10.12","911012 ","91.10","Sarmi Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.10.13","911013 ","91.10","Sarmi Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.10.14","911014 ","91.10","Pantai Timur Bagian Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.10.15","911015 ","91.10","Bonggo Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.11.01","911101 ","91.11","Waris","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.11.02","911102 ","91.11","Arso","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.11.03","911103 ","91.11","Senggi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.11.04","911104 ","91.11","Web","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.11.05","911105 ","91.11","Skanto","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.11.06","911106 ","91.11","Arso Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.11.07","911107 ","91.11","Towe","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.11.08","911108 ","91.11","Arso Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.11.09","911109 ","91.11","Mannem","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.11.10","911110 ","91.11","Yaffi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.11.11","911111 ","91.11","Kaisenar","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.15.01","911501 ","91.15","Waropen Bawah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.15.03","911503 ","91.15","Masirei","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.15.07","911507 ","91.15","Risei Sayati","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.15.08","911508 ","91.15","Urei Faisei","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.15.09","911509 ","91.15","Inggerus","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.15.10","911510 ","91.15","Kirihi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.15.11","911511 ","91.15","Oudate","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.15.12","911512 ","91.15","Wapoga","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.15.13","911513 ","91.15","Demba","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.15.14","911514 ","91.15","Wonti","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.15.15","911515 ","91.15","Soyoi Mambai","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.19.01","911901 ","91.19","Supiori Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.19.02","911902 ","91.19","Supiori Utara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.19.03","911903 ","91.19","Supiori Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.19.04","911904 ","91.19","Kepulauan Aruri","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.19.05","911905 ","91.19","Supiori Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.20.01","912001 ","91.20","Mamberamo Tengah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.20.02","912002 ","91.20","Mamberamo Hulu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.20.03","912003 ","91.20","Rufaer","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.20.04","912004 ","91.20","Mamberamo Tengah Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.20.05","912005 ","91.20","Mamberamo Hilir","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.20.06","912006 ","91.20","Waropen Atas","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.20.07","912007 ","91.20","Benuki","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.20.08","912008 ","91.20","Sawai","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.71.01","917101 ","91.71","Jayapura Utara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.71.02","917102 ","91.71","Jayapura Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.71.03","917103 ","91.71","Abepura","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.71.04","917104 ","91.71","Muara Tami","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"91.71.05","917105 ","91.71","Heram","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"92.01.01","920101 ","92.01","Makbon","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"92.01.04","920104 ","92.01","Beraur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"92.01.05","920105 ","92.01","Salawati","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"92.01.06","920106 ","92.01","Seget","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"92.01.07","920107 ","92.01","Aimas","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"92.01.08","920108 ","92.01","Klamono","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"92.01.10","920110 ","92.01","Sayosa","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"92.01.12","920112 ","92.01","Segun","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"92.01.13","920113 ","92.01","Mayamuk","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"92.01.14","920114 ","92.01","Salawati Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"92.01.17","920117 ","92.01","Klabot","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"92.01.18","920118 ","92.01","Klawak","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"92.01.20","920120 ","92.01","Maudus","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"92.01.39","920139 ","92.01","Mariat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"92.01.40","920140 ","92.01","Klayili","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"92.01.41","920141 ","92.01","Klaso","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"92.01.42","920142 ","92.01","Moisegen","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"92.01.43","920143 ","92.01","Sorong","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"92.01.44","920144 ","92.01","Bagun","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"92.01.45","920145 ","92.01","Wemak","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"92.01.46","920146 ","92.01","Sunook","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"92.01.47","920147 ","92.01","Buk","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"92.01.48","920148 ","92.01","Saengkeduk","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
